order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr5369;13/09/2018;00:03:09;Amalia Massy;60429-121;Topi;;22;;30;;;Tangerang - Tiktok;Jeff;;1
odr5370;10/09/2018;01:32:02;Gaynor Chesley;52544-249;;;4;;17;;;Bandung - Tokopedia;Rizal;JNT;4
odr5371;15/09/2018;16:55:57;Fraser Marl;13537-427;;;25;;;;;Bandung - Whatsapp;Wanokuni;POS Indonesia;1
odr5372;02/09/2018;21:05:13;Tessa Scriviner;43846-0020;Sweater;;13;;9;;;Bogor - Shopee;Elon;Wahana;3
odr5373;28/09/2018;05:32:58;Lurleen Smurfitt;68828-081;Oversized T-Shirt;;7;;9;;;Yogyakarta - Shopee;Nami;Shopee Express;1
odr5374;29/09/2018;10:07:25;Dare Huguenet;21695-305;Mug;;17;;;;;;Wanokuni;JNE;2
odr5375;02/09/2018;12:20:50;Nesta Excell;65044-6722;T-Shirt;;7;;;;;Tangerang - Website;Jeff;Tiki;2
odr5376;08/09/2018;11:01:45;Rebekkah Gluyus;68258-7991;Sweater;;9;;;;;Tangerang - Website;Wanokuni;JNT;4
odr5377;27/09/2018;11:19:42;Modestia Estable;29943-004;Sweater;;10;;15;;;Depok - Tiktok;Jeff;JNE;1
odr5378;25/09/2018;05:21:04;Bessy Brackpool;0363-0163;;;8;;13;;;;Jeff;JNT;3
odr5379;20/09/2018;00:08:34;Rees Fattori;50580-184;Oversized T-Shirt;;15;;;;;;Rizal;JNE;4
odr5380;09/09/2018;22:35:57;Itch Keyme;44946-1023;Parka Jackets;;17;;32;;;Tangerang - Instagram;Wanokuni;;5
odr5381;10/09/2018;21:23:02;Terry Kiebes;36987-1592;T-Shirt;;17;;12;;;Bogor - FB Marketplace;Elon;Tiki;1
odr5382;29/09/2018;14:27:28;Annice Gurnay;63739-387;Sweater;;22;;;;;Jakarta - Tokopedia;Jeff;JNE;2
odr5383;06/09/2018;19:28:44;Kris Masters;55315-559;Parka Jackets;;24;;;;;Bandung - FB Marketplace;Mark;SiCepat;4
odr5384;11/09/2018;15:01:47;Napoleon Fogel;51079-352;Cargo Pants;;18;;;;;Bogor - Tokopedia;Mark;;1
odr5385;13/09/2018;09:34:14;Dore Ferber;43598-222;Mug;;14;;;;;Bali - Tiktok;Mark;SiCepat;2
odr5386;28/09/2018;15:52:09;Marylynne Oguz;68462-253;T-Shirt;;24;;;;;Yogyakarta - Instagram;Abraham;SiCepat;3
odr5387;16/09/2018;10:22:21;Engelbert Benmore;50804-217;Topi;;9;;14;;;Bali - Tiktok;Nami;;5
odr5388;19/09/2018;01:56:59;Trefor Pumphrey;55910-136;T-Shirt;;14;;18;;;Bandung - FB Marketplace;Rizal;SiCepat;2
odr5389;28/09/2018;01:26:42;Joseito Braycotton;48951-4048;Mug;;10;;9;;;Yogyakarta - Tiktok;Jeff;JNT;1
odr5390;18/09/2018;00:56:21;Dion Sandever;76268-002;T-Shirt;;16;;20;;;Yogyakarta - Lazada;Nami;POS Indonesia;5
odr5391;14/09/2018;15:01:54;Rasia Stooke;10019-163;Oversized T-Shirt;;24;;;;;Jakarta - Instagram;Wanokuni;;3
odr5392;09/09/2018;13:55:57;Cherilyn Ozelton;36800-188;T-Shirt;;22;;;;;Bandung - Website;Abraham;Tiki;5
odr5393;13/09/2018;00:36:47;Jerry Antram;55312-166;Parka Jackets;;13;;34;;;Bandung - Whatsapp;Abraham;SiCepat;3
odr5394;19/09/2018;16:54:41;Berna Shoebridge;50458-387;T-Shirt;;10;;;;;Depok - Tiktok;Mark;JNE;2
odr5395;02/09/2018;03:00:00;Haskell Van Arsdale;23155-046;Oversized T-Shirt;;12;;;;;Bogor - Tokopedia;Elon;SiCepat;5
odr5396;02/09/2018;10:41:33;Fransisco McAvin;65862-475;T-Shirt;;21;;20;;;Depok - Tiktok;Mark;Wahana;1
odr5397;10/09/2018;10:24:54;Minnnie Headey;0615-7751;T-Shirt;;20;;22;;;Jakarta - Whatsapp;Nami;Tiki;4
odr5398;17/09/2018;07:48:07;Kakalina Bassano;61919-159;Mug;;4;;;;;Jakarta - Whatsapp;Wanokuni;SiCepat;1
odr5399;19/09/2018;00:26:20;Barbette Brogi;57520-0228;Cargo Pants;;8;;13;;;Bandung - Tokopedia;Nami;Shopee Express;2
odr5400;15/09/2018;01:43:16;Lurette Klais;54569-3755;T-Shirt;;23;;31;;;Bali - Whatsapp;Rizal;JNT;5
odr5401;24/09/2018;16:14:25;Cliff Midner;35356-664;Oversized T-Shirt;;17;;;;;Bandung - FB Marketplace;Rizal;Tiki;4
odr5402;19/09/2018;15:25:05;Deana Hoppner;75987-022;T-Shirt;;3;;28;;;Bogor - Website;Jeff;JNE;5
odr5403;29/09/2018;15:06:42;Nolan Redley;16590-191;Topi;;8;;;;;Tangerang - Instagram;Elon;Wahana;1
odr5404;16/09/2018;13:19:30;Gracia Sanday;63304-653;Oversized T-Shirt;;3;;;;;Jakarta - Whatsapp;Jeff;JNE;2
odr5405;21/09/2018;08:59:39;Emanuele Chicchelli;49643-364;Sweater;;11;;;;;Tangerang - Website;Wanokuni;Tiki;4
odr5406;22/09/2018;21:54:39;Lisa Bakewell;0904-2992;Oversized T-Shirt;;24;;;;;Jakarta - Tokopedia;Nami;Tiki;1
odr5407;29/09/2018;20:40:17;Madelena Larmour;0603-1449;T-Shirt;;1;;13;;;Jakarta - Lazada;Wanokuni;POS Indonesia;2
odr5408;05/09/2018;18:39:01;Birgitta Jerrard;53808-0303;Oversized T-Shirt;;23;;33;;;Tangerang - FB Marketplace;Mark;Wahana;3
odr5409;03/09/2018;17:48:23;Asher Crumly;0179-0024;Oversized T-Shirt;;18;;;;;Depok - Tokopedia;Mark;JNE;3
odr5410;22/09/2018;22:39:23;Claiborn Rickard;58160-881;Mug;;14;;32;;;Depok - FB Marketplace;Elon;Tiki;5
odr5411;03/09/2018;17:00:09;Cathrin Beaston;68645-464;Cargo Pants;;20;;;;;Bali - Tokopedia;Elon;Tiki;2
odr5412;26/09/2018;22:17:45;Kaiser Jirick;53877-008;Mug;;10;;10;;;Depok - Shopee;Abraham;JNE;5
odr5413;04/09/2018;21:13:30;Gennie Newson;43353-662;T-Shirt;;16;;;;;Bandung - Instagram;Elon;JNE;2
odr5414;01/09/2018;19:18:00;Aviva Risom;0185-0300;T-Shirt;;5;;;;;Jakarta - FB Marketplace;Nami;Shopee Express;4
odr5415;04/09/2018;03:57:53;Brita Rebanks;68084-482;T-Shirt;;5;;9;;;Bali - Lazada;Rizal;Tiki;5
odr5416;15/09/2018;16:58:25;Marcus Proudlove;51523-110;Parka Jackets;;12;;;;;Bandung - Instagram;Rizal;POS Indonesia;1
odr5417;26/09/2018;15:32:10;Berte Tiler;36987-2355;Parka Jackets;;16;;;;;Bandung - Whatsapp;Elon;JNE;5
odr5418;07/09/2018;07:58:48;Eward Leschelle;63868-910;Cargo Pants;;11;;;;;Jakarta - Tiktok;Jeff;JNT;1
odr5419;07/09/2018;06:01:33;Artur Hartness;52544-084;;;5;;10;;;Bogor - FB Marketplace;Rizal;;5
odr5420;28/09/2018;02:30:36;Jori Fearfull;47335-962;T-Shirt;;23;;;;;Bogor - Website;Wanokuni;JNE;2
odr5421;09/09/2018;21:09:31;June Kidstoun;65162-641;Oversized T-Shirt;;13;;35;;;Jakarta - Lazada;Nami;Wahana;1
odr5422;19/09/2018;14:13:32;Felicity Primak;55648-140;Sweater;;17;;30;;;Jakarta - Shopee;Elon;Shopee Express;4
odr5423;09/09/2018;00:29:31;Melosa Brehat;64735-021;Oversized T-Shirt;;22;;;;;Jakarta - Tiktok;Rizal;SiCepat;2
odr5424;12/09/2018;03:38:20;Daveen Gillie;50844-175;Oversized T-Shirt;;10;;29;;;Tangerang - Lazada;Rizal;JNT;5
odr5425;12/09/2018;08:36:34;Grete Probyn;13668-024;Oversized T-Shirt;;10;;;;;Semarang - Lazada;Jeff;SiCepat;5
odr5426;16/09/2018;18:06:35;Constantia Hattigan;64525-0551;Sweater;;24;;;;;Bandung - Lazada;Rizal;JNT;1
odr5427;27/09/2018;18:49:45;Krissy Seabon;0268-1195;Sweater;;1;;;;;Bandung - Lazada;Jeff;Wahana;2
odr5428;01/09/2018;05:58:25;Jacinda Rawsthorne;52565-012;Oversized T-Shirt;;23;;;;;Bandung - Tokopedia;Wanokuni;POS Indonesia;4
odr5429;14/09/2018;04:03:03;Heida Frenchum;21695-337;Sweater;;14;;;;;Bali - Instagram;Abraham;Shopee Express;3
odr5430;19/09/2018;05:37:58;Towney Elphee;31722-206;Mug;;17;;;;;Bogor - Lazada;Rizal;Wahana;4
odr5431;17/09/2018;18:46:30;Lula Stranaghan;11523-6549;Oversized T-Shirt;;5;;;;;Jakarta - Shopee;Rizal;Shopee Express;3
odr5432;25/09/2018;08:43:20;Melly Grabham;59779-340;T-Shirt;;23;;;;;Bali - Shopee;Nami;JNT;5
odr5433;18/09/2018;10:24:03;Vicki Worwood;25208-002;Oversized T-Shirt;;25;;;;;Bandung - FB Marketplace;Nami;Wahana;1
odr5434;18/09/2018;19:05:42;Cello Langforth;65862-107;T-Shirt;;5;;;;;Bogor - Instagram;Elon;SiCepat;2
odr5435;06/09/2018;23:24:21;Ben O'Lunney;0904-6409;T-Shirt;;14;;;;;Jakarta - Shopee;Mark;JNT;4
odr5436;27/09/2018;19:18:22;Rubina Chatters;53808-0774;Oversized T-Shirt;;11;;;;;Bogor - Website;Nami;POS Indonesia;2
odr5437;24/09/2018;19:39:26;Lynnell Challis;43353-725;T-Shirt;;7;;;;;Depok - Lazada;Elon;JNE;1
odr5438;16/09/2018;19:37:03;Terrance Driffe;60505-0252;Parka Jackets;;18;;;;;Bali - FB Marketplace;Nami;POS Indonesia;3
odr5439;17/09/2018;23:42:51;Nannette Drew;61543-6087;T-Shirt;;15;;19;;;Jakarta - Lazada;Wanokuni;POS Indonesia;3
odr5440;21/09/2018;01:09:58;Adolphe Dyne;98132-169;Sweater;;7;;;;;Semarang - Shopee;Rizal;SiCepat;3
odr5441;25/09/2018;11:38:38;Jemmie Dudleston;54868-4277;Sweater;;14;;24;;;Bandung - FB Marketplace;Abraham;Tiki;5
odr5442;25/09/2018;05:15:16;Pamella Adshed;49349-726;Oversized T-Shirt;;1;;;;;Bali - FB Marketplace;Abraham;JNT;2
odr5443;26/09/2018;04:20:47;Engelbert Benmore;54868-6105;Mug;;1;;26;;;Jakarta - Tiktok;Jeff;JNT;3
odr5444;24/09/2018;02:32:57;Gabie Grummitt;48951-8098;Mug;;23;;13;;;Bandung - Tokopedia;Nami;SiCepat;5
odr5445;26/09/2018;00:35:17;Tessa Scriviner;55154-9726;T-Shirt;;14;;18;;;Tangerang - Shopee;Rizal;SiCepat;3
odr5446;20/09/2018;04:45:50;Timmy Lapidus;48951-1131;Parka Jackets;;21;;;;;Yogyakarta - Tokopedia;Jeff;Shopee Express;4
odr5447;03/09/2018;12:29:28;Swen Bradneck;60505-2609;;;12;;34;;;Yogyakarta - FB Marketplace;Elon;Wahana;5
odr5448;05/09/2018;00:06:59;Donaugh Balding;75921-881;Oversized T-Shirt;;2;;;;;;Mark;JNT;1
odr5449;04/09/2018;17:23:56;Emelia Eberle;66993-887;Oversized T-Shirt;;13;;14;;;Jakarta - Tokopedia;Mark;Tiki;2
odr5450;28/09/2018;05:04:13;Brendin Barkess;36987-2254;Mug;;2;;;;;Depok - Tokopedia;Mark;JNE;1
odr5451;27/09/2018;09:46:32;Zondra Dowsett;50436-6585;Oversized T-Shirt;;22;;19;;;Bogor - Instagram;Wanokuni;POS Indonesia;2
odr5452;02/09/2018;23:19:46;Dusty Warn;64058-211;T-Shirt;;4;;;;;Tangerang - Tiktok;Mark;SiCepat;2
odr5453;16/09/2018;04:09:31;Irvine Abramov;67046-119;Cargo Pants;;24;;;;;Bandung - Instagram;Rizal;Tiki;5
odr5454;24/09/2018;20:36:08;Adelina Rigts;49963-118;Oversized T-Shirt;;17;;;;;Yogyakarta - Tiktok;Jeff;SiCepat;1
odr5455;24/09/2018;03:52:00;Norby Zywicki;0041-0347;Mug;;10;;;;;Depok - Whatsapp;Nami;POS Indonesia;2
odr5456;23/09/2018;10:19:09;Aldis Laurant;63629-2769;Oversized T-Shirt;;21;;;;;Bali - Instagram;Mark;;2
odr5457;05/09/2018;06:37:30;Charlie Windibank;52125-839;T-Shirt;;23;;;;;Depok - FB Marketplace;Abraham;JNT;2
odr5458;23/09/2018;04:16:27;Blisse Perrottet;21695-085;T-Shirt;;25;;;;;Semarang - Whatsapp;Mark;Wahana;1
odr5459;08/09/2018;19:09:15;Windy Barbosa;57520-0473;Oversized T-Shirt;;21;;;;;Bandung - Instagram;Mark;JNT;5
odr5460;21/09/2018;11:13:49;Olav Summers;67877-312;Oversized T-Shirt;;18;;;;;Depok - FB Marketplace;Nami;Wahana;2
odr5461;27/09/2018;03:19:44;Rob Zanardii;55910-400;Oversized T-Shirt;;23;;7;;;Bandung - Shopee;Nami;JNT;2
odr5462;28/09/2018;07:13:41;Minnnie Headey;0049-2780;Sweater;;23;;;;;Bali - Lazada;Wanokuni;SiCepat;4
odr5463;16/09/2018;06:41:19;Donia Waddup;68983-003;Mug;;2;;35;;;Bali - Tokopedia;Mark;JNE;2
odr5464;22/09/2018;10:27:45;Fayre Mancer;0049-3170;Parka Jackets;;17;;;;;Bandung - Website;Nami;POS Indonesia;2
odr5465;22/09/2018;19:35:24;Dyanna Emmanuel;55301-823;Mug;;6;;19;;;Bogor - Tiktok;Rizal;Wahana;4
odr5466;28/09/2018;06:35:59;Jerry Antram;64942-1322;T-Shirt;;11;;31;;;Bogor - Lazada;Jeff;Wahana;4
odr5467;04/09/2018;22:20:46;Corny Rodders;0132-0211;Parka Jackets;;1;;32;;;Yogyakarta - Lazada;Wanokuni;Wahana;1
odr5468;01/09/2018;08:22:07;Silvan Worshall;68084-597;T-Shirt;;3;;24;;;Jakarta - Lazada;Mark;Shopee Express;3
odr5469;09/09/2018;14:49:48;Benedict Vigrass;62713-940;Parka Jackets;;13;;;;;Bogor - Tokopedia;Wanokuni;JNE;3
odr5470;22/09/2018;04:53:35;Cacilia Stainton;0363-4193;T-Shirt;;23;;;;;Semarang - Lazada;Nami;JNE;1
odr5471;06/09/2018;01:50:01;Georg Ladbrooke;0187-0497;T-Shirt;;25;;;;;Depok - Shopee;Mark;SiCepat;4
odr5472;10/09/2018;03:50:40;Kelila Seals;10812-302;T-Shirt;;16;;8;;;Yogyakarta - Whatsapp;Elon;Wahana;5
odr5473;15/09/2018;12:21:27;Joellen Corzor;56062-826;;;13;;35;;;Jakarta - Instagram;Mark;JNE;5
odr5474;05/09/2018;05:35:44;Merline McGilvary;0363-0928;Parka Jackets;;3;;;;;Jakarta - Shopee;Wanokuni;JNE;2
odr5475;04/09/2018;07:55:26;Dagny Samwaye;68084-512;Oversized T-Shirt;;3;;;;;Bali - Whatsapp;Jeff;JNE;4
odr5476;09/09/2018;06:41:45;Robinett Normanell;55154-1396;Mug;;10;;;;;;Wanokuni;Shopee Express;3
odr5477;13/09/2018;02:27:27;Alane Morat;51334-255;T-Shirt;;1;;;;;Tangerang - Tiktok;Elon;Wahana;3
odr5478;17/09/2018;10:01:14;Laurent Pretsel;60505-0146;Parka Jackets;;6;;9;;;Bogor - Tokopedia;Jeff;Shopee Express;1
odr5479;18/09/2018;20:14:10;Netta Stirrip;51672-4141;Sweater;;13;;;;;Bandung - Website;Rizal;JNE;3
odr5480;01/09/2018;05:20:34;Ken Hadden;51079-191;Parka Jackets;;9;;;;;Yogyakarta - Website;Elon;POS Indonesia;2
odr5481;11/09/2018;18:41:41;Tova Corkel;52125-541;Oversized T-Shirt;;24;;;;;Bali - Instagram;Nami;Wahana;3
odr5482;14/09/2018;08:58:30;Herby Bates;44237-015;Cargo Pants;;23;;7;;;Bandung - Lazada;Mark;Wahana;2
odr5483;02/09/2018;07:44:21;Fawnia McCuish;53808-0902;T-Shirt;;20;;;;;Bali - Shopee;Mark;SiCepat;4
odr5484;26/09/2018;11:07:13;Kellina Bilton;61919-001;Oversized T-Shirt;;2;;;;;;Abraham;Shopee Express;1
odr5485;12/09/2018;06:54:48;Kalli Dunnan;34645-8030;T-Shirt;;16;;22;;;Bali - Tiktok;Wanokuni;Wahana;5
odr5486;19/09/2018;04:03:56;Antonietta Mollison;0338-0433;T-Shirt;;9;;19;;;Bogor - Website;Nami;Tiki;5
odr5487;24/09/2018;23:32:04;Harli Lownie;0597-0285;T-Shirt;;15;;24;;;Tangerang - Lazada;Elon;Shopee Express;5
odr5488;16/09/2018;04:09:45;Kile Artist;68788-1473;Mug;;18;;14;;;Jakarta - Shopee;Elon;;3
odr5489;06/09/2018;00:33:43;Georg Ladbrooke;62032-113;Parka Jackets;;23;;21;;;Semarang - Lazada;Mark;JNE;1
odr5490;03/09/2018;00:10:19;Richardo Goves;25021-301;Parka Jackets;;15;;;;;Bogor - Tiktok;Mark;Shopee Express;2
odr5491;14/09/2018;09:15:38;Hestia Mayes;43857-0155;Parka Jackets;;21;;;;;Bandung - FB Marketplace;Nami;Wahana;4
odr5492;13/09/2018;21:07:00;Meier Schechter;52125-258;T-Shirt;;6;;;;;Bali - Website;Nami;JNE;2
odr5493;19/09/2018;12:50:09;Ermengarde Favela;52584-710;T-Shirt;;11;;20;;;;Mark;Shopee Express;5
odr5494;19/09/2018;14:17:44;Ainslie Scothorn;59316-206;T-Shirt;;25;;31;;;Yogyakarta - Tokopedia;Rizal;POS Indonesia;3
odr5495;27/09/2018;21:28:11;Rafaelita Domb;68151-0092;Cargo Pants;;4;;;;;;Wanokuni;SiCepat;4
odr5496;05/09/2018;00:42:12;Gerianne MacKean;49349-551;Oversized T-Shirt;;23;;;;;Bali - Tokopedia;Rizal;Wahana;3
odr5497;10/09/2018;20:07:19;Jdavie Postles;63323-424;Oversized T-Shirt;;23;;21;;;Semarang - Shopee;Nami;JNE;2
odr5498;05/09/2018;07:41:09;Hugues Marcombe;63776-605;Oversized T-Shirt;;16;;;;;Bandung - Tiktok;Rizal;SiCepat;5
odr5499;28/09/2018;13:36:04;Caye Farnall;33261-860;Oversized T-Shirt;;3;;;;;Yogyakarta - Whatsapp;Wanokuni;SiCepat;1
odr5500;11/09/2018;09:26:22;Giselle Girtin;24236-908;T-Shirt;;16;;30;;;Tangerang - Tiktok;Wanokuni;Shopee Express;4
odr5501;06/09/2018;02:34:58;Erwin Morratt;67457-595;T-Shirt;;16;;8;;;Semarang - Tiktok;Mark;Tiki;3
odr5502;28/09/2018;00:51:03;Marcelia Sewley;21130-238;Oversized T-Shirt;;25;;26;;;Jakarta - Shopee;Elon;POS Indonesia;5
odr5503;15/09/2018;00:43:08;Maximo Dytham;16477-152;Oversized T-Shirt;;18;;;;;Bogor - Whatsapp;Elon;JNE;3
odr5504;08/09/2018;14:35:37;Marylou Rockall;36000-030;T-Shirt;;8;;23;;;Bali - Tiktok;Nami;JNT;1
odr5505;07/09/2018;04:12:40;Corny Rodders;62839-0289;Oversized T-Shirt;;18;;;;;Yogyakarta - Instagram;Jeff;Wahana;5
odr5506;19/09/2018;10:04:17;Clara Francescuzzi;76332-001;Topi;;22;;;;;Jakarta - Website;Jeff;POS Indonesia;4
odr5507;22/09/2018;07:16:38;Clive Ciabatteri;0093-8192;T-Shirt;;19;;30;;;Bandung - Lazada;Abraham;JNE;3
odr5508;21/09/2018;03:54:22;Ogden Litchfield;51452-001;Topi;;24;;33;;;Jakarta - FB Marketplace;Abraham;Shopee Express;2
odr5509;12/09/2018;03:30:31;Hubie Easom;55390-162;T-Shirt;;5;;;;;Yogyakarta - Instagram;Jeff;JNT;5
odr5510;15/09/2018;14:35:18;Athena Allenby;54868-3457;T-Shirt;;16;;;;;Depok - Tokopedia;Jeff;POS Indonesia;3
odr5511;28/09/2018;12:19:08;Chelsae Faughnan;10742-8365;Oversized T-Shirt;;23;;26;;;Jakarta - Website;Mark;SiCepat;2
odr5512;19/09/2018;12:43:45;Francoise Inott;36987-2284;Mug;;6;;;;;Bogor - FB Marketplace;Nami;JNE;2
odr5513;20/09/2018;23:03:46;Heida Frenchum;11822-0462;Parka Jackets;;15;;32;;;Bandung - Tiktok;Wanokuni;POS Indonesia;3
odr5514;12/09/2018;10:10:09;Candide Glave;10356-802;Topi;;2;;;;;Bali - Lazada;Rizal;POS Indonesia;2
odr5515;28/09/2018;02:55:24;Kata Meers;52862-008;Oversized T-Shirt;;7;;;;;Bandung - Shopee;Mark;SiCepat;5
odr5516;25/09/2018;06:23:53;Aubry Alliberton;55154-5325;T-Shirt;;19;;;;;Yogyakarta - Shopee;Jeff;Wahana;3
odr5517;16/09/2018;11:17:53;Pamella Adshed;55154-5363;Topi;;2;;;;;Semarang - Shopee;Nami;Tiki;5
odr5518;03/09/2018;04:06:48;Michal Long;59779-668;T-Shirt;;1;;9;;;Tangerang - Shopee;Wanokuni;Tiki;3
odr5519;20/09/2018;00:23:21;Cyb Schiersch;55154-4379;Cargo Pants;;1;;;;;Bogor - Instagram;Nami;JNE;2
odr5520;06/09/2018;17:41:47;Barbette Brogi;59078-001;T-Shirt;;5;;;;;Bogor - FB Marketplace;Rizal;Shopee Express;4
odr5521;15/09/2018;12:18:09;Christiana Clemow;13537-606;Topi;;19;;11;;;Bogor - Tokopedia;Elon;Shopee Express;5
odr5522;07/09/2018;21:27:02;Forrester Daubney;68084-660;Sweater;;24;;;;;Bogor - Whatsapp;Nami;JNT;2
odr5523;07/09/2018;02:59:57;Flossy Mesnard;43063-238;Oversized T-Shirt;;12;;7;;;Tangerang - Instagram;Wanokuni;Wahana;2
odr5524;10/09/2018;15:27:42;Kat Snookes;65162-051;Cargo Pants;;6;;;;;Bogor - Tokopedia;Elon;SiCepat;1
odr5525;12/09/2018;15:17:14;Winne Prine;13537-404;Oversized T-Shirt;;25;;34;;;Jakarta - Instagram;Wanokuni;;5
odr5526;01/09/2018;04:44:01;Leigh Longstaffe;31720-205;;;5;;8;;;Yogyakarta - Instagram;Abraham;SiCepat;5
odr5527;09/09/2018;02:18:47;Jessalin Chawner;51079-942;Oversized T-Shirt;;9;;31;;;Jakarta - Whatsapp;Elon;JNT;3
odr5528;16/09/2018;03:08:04;Melinda Kreuzer;11673-481;Oversized T-Shirt;;20;;;;;Yogyakarta - Website;Wanokuni;Tiki;2
odr5529;10/09/2018;09:47:54;Hubie Easom;35356-816;Sweater;;20;;22;;;Bali - Tiktok;Elon;JNT;5
odr5530;13/09/2018;08:57:10;Flem MacDuffie;54144-001;T-Shirt;;7;;;;;Semarang - Whatsapp;Rizal;POS Indonesia;3
odr5531;12/09/2018;13:16:25;Alonso Atherley;58479-008;T-Shirt;;18;;;;;Tangerang - Whatsapp;Rizal;SiCepat;4
odr5532;13/09/2018;05:41:35;Christiana Cheyney;68788-9081;Mug;;21;;11;;;Jakarta - Shopee;Nami;POS Indonesia;2
odr5533;15/09/2018;05:27:36;Erminia Gavaghan;16590-144;Parka Jackets;;13;;;;;Bandung - Lazada;Abraham;JNE;1
odr5534;22/09/2018;13:30:30;Cob Sinnocke;0113-0008;Sweater;;9;;;;;Yogyakarta - Website;Mark;JNT;3
odr5535;07/09/2018;18:50:05;Mikkel Faulconer;52533-105;Cargo Pants;;11;;;;;Bali - Shopee;Jeff;JNE;2
odr5536;10/09/2018;04:44:45;Arly Eaglesham;0052-4330;Sweater;;18;;31;;;Bali - Shopee;Elon;;1
odr5537;05/09/2018;00:34:37;Cassius Ramplee;51523-120;Topi;;4;;;;;Bali - FB Marketplace;Abraham;JNE;4
odr5538;02/09/2018;03:41:01;Eveleen Lovie;62670-4078;Parka Jackets;;18;;32;;;Yogyakarta - Tokopedia;Wanokuni;Tiki;5
odr5539;10/09/2018;06:46:31;Kata Meers;68788-9512;Oversized T-Shirt;;21;;27;;;Jakarta - Website;Abraham;Wahana;2
odr5540;12/09/2018;22:59:36;Terrill Winch;63739-201;Parka Jackets;;1;;;;;Yogyakarta - Tokopedia;Jeff;Shopee Express;3
odr5541;06/09/2018;21:53:39;Trefor Pumphrey;52125-400;T-Shirt;;5;;;;;Tangerang - Website;Mark;POS Indonesia;2
odr5542;15/09/2018;17:32:34;Reginald Gillooly;24385-623;Parka Jackets;;10;;;;;Semarang - Lazada;Mark;SiCepat;5
odr5543;11/09/2018;03:29:52;Laughton Cleaton;33261-149;Mug;;15;;;;;Depok - Tiktok;Nami;JNE;3
odr5544;13/09/2018;17:41:16;Cliff Midner;49580-2004;Sweater;;18;;;;;Tangerang - Tokopedia;Abraham;Tiki;3
odr5545;16/09/2018;21:40:34;Lemmy Goldie;68788-0186;Cargo Pants;;15;;;;;Bandung - Whatsapp;Abraham;Tiki;1
odr5546;25/09/2018;11:52:09;Berke Beckitt;68180-242;Sweater;;19;;;;;Yogyakarta - Website;Jeff;JNE;4
odr5547;27/09/2018;05:49:24;Babb Nolleau;24236-439;T-Shirt;;21;;24;;;Tangerang - Lazada;Rizal;Shopee Express;2
odr5548;06/09/2018;07:26:45;Emma Lismore;0517-2310;Oversized T-Shirt;;24;;20;;;Semarang - Shopee;Mark;JNE;4
odr5549;14/09/2018;03:40:38;Wallie Lorrain;0093-7158;;;18;;24;;;Bogor - Tokopedia;Nami;JNE;4
odr5550;27/09/2018;07:07:48;Urson O'Hoey;58232-0702;Parka Jackets;;4;;;;;Bogor - Tokopedia;Rizal;;5
odr5551;24/09/2018;13:15:30;Hodge Hebden;63323-401;Parka Jackets;;7;;9;;;Tangerang - Tokopedia;Abraham;POS Indonesia;2
odr5552;03/09/2018;15:03:47;Cherilyn Ozelton;10006-009;Cargo Pants;;11;;;;;Depok - Whatsapp;Wanokuni;JNE;2
odr5553;18/09/2018;02:18:22;Cyrille Emlyn;68084-399;Oversized T-Shirt;;10;;30;;;Semarang - Lazada;Abraham;POS Indonesia;3
odr5554;03/09/2018;05:06:52;Birgitta Jerrard;11822-0323;T-Shirt;;13;;;;;Depok - Shopee;Abraham;JNE;4
odr5555;14/09/2018;20:57:38;Marcelia Sewley;68151-1471;Oversized T-Shirt;;15;;;;;Depok - Website;Mark;Tiki;1
odr5556;22/09/2018;21:57:11;Zane Lusher;49348-805;Sweater;;5;;11;;;Bali - FB Marketplace;Rizal;Wahana;4
odr5557;26/09/2018;21:06:17;Hannah Fortnam;54458-920;T-Shirt;;7;;30;;;Bandung - Instagram;Wanokuni;POS Indonesia;2
odr5558;20/09/2018;09:44:13;Norean Peasgood;59898-122;Oversized T-Shirt;;17;;;;;Tangerang - Instagram;Abraham;Shopee Express;2
odr5559;26/09/2018;14:48:42;Meier Schechter;60429-139;T-Shirt;;15;;;;;Jakarta - Website;Jeff;POS Indonesia;5
odr5560;17/09/2018;06:48:37;Siobhan Boyet;41190-571;Oversized T-Shirt;;9;;9;;;Tangerang - Tokopedia;Elon;JNT;1
odr5561;04/09/2018;00:07:51;Laurens Ivanyushin;36987-3182;Parka Jackets;;17;;16;;;Tangerang - Tokopedia;Abraham;JNE;4
odr5562;09/09/2018;16:12:34;Simonette Spire;0023-0042;Oversized T-Shirt;;19;;;;;Bogor - Tiktok;Rizal;Wahana;5
odr5563;20/09/2018;07:50:13;Dollie Bernt;64464-001;Cargo Pants;;16;;6;;;Bogor - Instagram;Wanokuni;POS Indonesia;5
odr5564;14/09/2018;23:41:44;Mariam McKim;45963-743;Topi;;1;;33;;;Tangerang - Tokopedia;Wanokuni;Tiki;3
odr5565;16/09/2018;19:38:17;Melinda Yetton;76420-481;Sweater;;15;;;;;Bandung - Tokopedia;Nami;SiCepat;2
